"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 31 06:45:25 BRST 2021","Fri Dec 31 06:45:25 BRST 2021","15","","PaymentInvalidPayload.OasDbPaymentInvalidPayload_1jygjnop4hge1","","PaymentInvalidPayload.OasDbPaymentInvalidPayload_1jygjnop4hge1","test_urxf58nxigxf_deletecharge","test_urxf58nxigxf_deletecharge",""
"failed","Fri Dec 31 06:55:10 BRST 2021","Fri Dec 31 06:55:10 BRST 2021","14","","PaymentInvalidPayload.OasDbPaymentInvalidPayload_u7rtrs6dass9","","PaymentInvalidPayload.OasDbPaymentInvalidPayload_u7rtrs6dass9","test_qhnuvw1ntyyd_createcharge","test_qhnuvw1ntyyd_createcharge",""
"failed","Fri Dec 31 06:39:57 BRST 2021","Fri Dec 31 06:39:57 BRST 2021","24","","PaymentInvalidPayload.OasDbPaymentInvalidPayload_uvjo85untt82","","PaymentInvalidPayload.OasDbPaymentInvalidPayload_uvjo85untt82","test_1h7wimh4meeea_updatecharge","test_1h7wimh4meeea_updatecharge",""
"failed","Fri Dec 31 06:50:11 BRST 2021","Fri Dec 31 06:50:11 BRST 2021","16","","PaymentInvalidPayload.OasDbPaymentInvalidPayload_1jer1avw5pher","","PaymentInvalidPayload.OasDbPaymentInvalidPayload_1jer1avw5pher","test_1ibbzyek77vc3_createcharge","test_1ibbzyek77vc3_createcharge",""
"passed","Fri Dec 31 06:58:42 BRST 2021","Fri Dec 31 06:58:42 BRST 2021","13","","PaymentInvalidPayload.OasDbPaymentInvalidPayload_t4cb70swg01h","","PaymentInvalidPayload.OasDbPaymentInvalidPayload_t4cb70swg01h","test_uvhh1c363ihu_updatecharge","test_uvhh1c363ihu_updatecharge",""
"failed","Fri Dec 31 06:52:09 BRST 2021","Fri Dec 31 06:52:09 BRST 2021","13","","PaymentInvalidPayload.OasDbPaymentInvalidPayload_qxwmh34x7nms","","PaymentInvalidPayload.OasDbPaymentInvalidPayload_qxwmh34x7nms","test_s1h7rj35lbua_updatecharge","test_s1h7rj35lbua_updatecharge",""
"failed","Fri Dec 31 06:53:47 BRST 2021","Fri Dec 31 06:53:47 BRST 2021","13","","PaymentInvalidPayload.OasDbPaymentInvalidPayload_1iunnr403fwpv","","PaymentInvalidPayload.OasDbPaymentInvalidPayload_1iunnr403fwpv","test_r1fk849u3j1w_createcharge","test_r1fk849u3j1w_createcharge",""
"passed","Fri Dec 31 06:41:39 BRST 2021","Fri Dec 31 06:41:39 BRST 2021","15","","PaymentInvalidPayload.OasDbPaymentInvalidPayload_1hv8t3cnkx4q9","","PaymentInvalidPayload.OasDbPaymentInvalidPayload_1hv8t3cnkx4q9","test_1iuvflfx2x5iv_readcharge","test_1iuvflfx2x5iv_readcharge",""
"passed","Fri Dec 31 06:56:28 BRST 2021","Fri Dec 31 06:56:28 BRST 2021","12","","PaymentInvalidPayload.OasDbPaymentInvalidPayload_1iukdnwdtyxr8","","PaymentInvalidPayload.OasDbPaymentInvalidPayload_1iukdnwdtyxr8","test_qxtd5j7pamgl_deletecharge","test_qxtd5j7pamgl_deletecharge",""
"failed","Fri Dec 31 06:48:10 BRST 2021","Fri Dec 31 06:48:10 BRST 2021","13","","PaymentInvalidPayload.OasDbPaymentInvalidPayload_1jenqtktv154j","","PaymentInvalidPayload.OasDbPaymentInvalidPayload_1jenqtktv154j","test_s1efnx13kvuc_createcharge","test_s1efnx13kvuc_createcharge",""
