"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 31 09:52:35 BRST 2021","Fri Dec 31 09:52:35 BRST 2021","14","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_u8552qyfi1px","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_u8552qyfi1px","test_1k254ei8jj812_deletecharge","test_1k254ei8jj812_deletecharge",""
"passed","Fri Dec 31 09:51:55 BRST 2021","Fri Dec 31 09:51:55 BRST 2021","15","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_u8552qyfi1px","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_u8552qyfi1px","test_1h85bhcipgrhy_readcharge","test_1h85bhcipgrhy_readcharge",""
"failed","Fri Dec 31 10:00:04 BRST 2021","Fri Dec 31 10:00:04 BRST 2021","14","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_rhdb44xnon6t","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_rhdb44xnon6t","test_rhog8axq046s_updatecharge","test_rhog8axq046s_updatecharge",""
"failed","Fri Dec 31 09:46:39 BRST 2021","Fri Dec 31 09:46:39 BRST 2021","24","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_ubuq56kev3n9","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_ubuq56kev3n9","test_1jy504fooi06e_createcharge","test_1jy504fooi06e_createcharge",""
"failed","Fri Dec 31 10:03:38 BRST 2021","Fri Dec 31 10:03:38 BRST 2021","14","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1ji4h4smhyofq","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1ji4h4smhyofq","test_1hbgi6m4pwe2b_createcharge","test_1hbgi6m4pwe2b_createcharge",""
"passed","Fri Dec 31 09:55:05 BRST 2021","Fri Dec 31 09:55:05 BRST 2021","14","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_r1a14w4jkmsh","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_r1a14w4jkmsh","test_1jictxxqwzak6_updatecharge","test_1jictxxqwzak6_updatecharge",""
"passed","Fri Dec 31 09:49:39 BRST 2021","Fri Dec 31 09:49:40 BRST 2021","16","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1jyg19tfoyc6t","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1jyg19tfoyc6t","test_1jydszh1r2i5g_readcharge","test_1jydszh1r2i5g_readcharge",""
"passed","Fri Dec 31 09:51:22 BRST 2021","Fri Dec 31 09:51:22 BRST 2021","16","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_tnz1bfir1f7b","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_tnz1bfir1f7b","test_t4svi5f4spr5_updatecharge","test_t4svi5f4spr5_updatecharge",""
"failed","Fri Dec 31 10:04:14 BRST 2021","Fri Dec 31 10:04:14 BRST 2021","13","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1ji4h4smhyofq","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1ji4h4smhyofq","test_qxtebwdsyp2e_createcharge","test_qxtebwdsyp2e_createcharge",""
"failed","Fri Dec 31 09:47:42 BRST 2021","Fri Dec 31 09:47:42 BRST 2021","18","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1ien7vzmp20rm","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1ien7vzmp20rm","test_1hrriwgd4zm92_createcharge","test_1hrriwgd4zm92_createcharge",""
"passed","Fri Dec 31 10:04:19 BRST 2021","Fri Dec 31 10:04:19 BRST 2021","13","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1ji4h4smhyofq","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1ji4h4smhyofq","test_rl53d0l8ymuu_readcharge","test_rl53d0l8ymuu_readcharge",""
"failed","Fri Dec 31 09:47:09 BRST 2021","Fri Dec 31 09:47:10 BRST 2021","21","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_ubuq56kev3n9","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_ubuq56kev3n9","test_u856nb5rvz93_updatecharge","test_u856nb5rvz93_updatecharge",""
